name,dice_class_1,hd95_class_1,assd_class_1,iou_class_1,precision_class_1,recall_class_1,dice_class_2,hd95_class_2,assd_class_2,iou_class_2,precision_class_2,recall_class_2,dice_class_3,hd95_class_3,assd_class_3,iou_class_3,precision_class_3,recall_class_3,dice_avg,hd95_avg,assd_avg,iou_avg,precision_avg,recall_avg
CAD_290.nii.gz,0.4785706102848053,3.0,0.6057891249656677,0.31455329060554504,0.9391921758651733,0.3210925757884979,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.15952353676160178,1.0,0.20192970832188925,0.10485109686851501,,
CAD_291.nii.gz,0.6520014405250549,2.0,0.6866828799247742,0.4836811125278473,0.895049512386322,0.5127623081207275,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.21733381350835165,0.6666666666666666,0.22889429330825806,0.16122703750928244,,
CAD_292.nii.gz,0.569145679473877,3.1622776985168457,0.5249382853507996,0.3977663218975067,0.9487704634666443,0.40649691224098206,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.18971522649129233,1.054092566172282,0.1749794284502665,0.13258877396583557,,
CAD_294.nii.gz,0.5798184871673584,8.602325439453125,1.4751489162445068,0.4082706868648529,0.6128668189048767,0.5501520037651062,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.19327282905578613,2.8674418131510415,0.49171630541483563,0.13609022895495096,,
CAD_295.nii.gz,0.4708912968635559,8.083871841430664,2.3600220680236816,0.3079514801502228,0.371242880821228,0.6436619758605957,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1569637656211853,2.6946239471435547,0.7866740226745605,0.10265049338340759,,
CAD_297.nii.gz,0.5575027465820312,6.10725212097168,1.8155821561813354,0.38648444414138794,0.5687150955200195,0.5467239618301392,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1858342488606771,2.03575070699056,0.6051940520604452,0.1288281480471293,,
CAD_306.nii.gz,0.5923937559127808,9.0,1.8467048406600952,0.4208518862724304,0.6620000004768372,0.5360323786735535,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.19746458530426025,3.0,0.6155682802200317,0.14028396209081015,,
CAD_310.nii.gz,0.48273956775665283,9.010961532592773,0.5337276458740234,0.31816527247428894,0.9886877536773682,0.3193277418613434,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.16091318925221762,3.0036538441975913,0.17790921529134116,0.10605509082476298,,
CAD_313.nii.gz,0.6137570738792419,8.366600036621094,0.6080743670463562,0.4427485466003418,0.8423045873641968,0.48276543617248535,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.20458569129308066,2.7888666788736978,0.20269145568211874,0.1475828488667806,,
CAD_315.nii.gz,0.7285186648368835,2.2360680103302,0.6690788865089417,0.5729684233665466,0.7763621211051941,0.6862296462059021,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.24283955494562784,0.7453560034434,0.22302629550298056,0.19098947445551553,,
